id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
1150,true,true,true,40.72696898,-74.00591910,2207.6,"163-169 Varick St, New York, NY 10013, USA",0.82
1151,true,true,true,40.72716016,-74.00633248,2245.9,"1 Charlton St, New York, NY 10013, USA",0.76
1152,true,true,true,40.72688723,-73.97872873,1967.0,"622 E 11th St, New York, NY 10009, USA",0.81
1153,true,true,true,40.72699540,-74.00591750,2209.8,"163-169 Varick St, New York, NY 10013, USA",0.83
1154,false,true,true,40.72835645,-73.97285435,2373.7,"276 Ave. C, New York, NY 10009, USA",0.28
1155,true,true,true,40.72716609,-74.00638471,2249.1,"1 Charlton St, New York, NY 10013, USA",0.78
1156,true,true,true,40.72713220,-74.00688767,2272.8,"330 Hudson St, New York, NY 10013, USA",0.79
1157,true,true,true,40.72729957,-73.99554685,1841.2,"665 Broadway, New York, NY 10012, USA",0.72
1158,true,true,true,40.72720624,-73.99207919,1776.4,"358-364 Bowery, New York, NY 10012, USA",0.76
1159,true,true,true,40.72713750,-74.00694383,2276.3,"330 Hudson St, New York, NY 10013, USA",0.82
1160,true,true,true,40.72713127,-74.00688985,2272.9,"330 Hudson St, New York, NY 10013, USA",0.84
1161,true,true,true,40.72867150,-74.00823278,2477.4,"299 W Houston St, New York, NY 10014, USA",0.33
1162,true,true,true,40.72731947,-73.99558265,1844.1,"665 Broadway, New York, NY 10012, USA",0.82
1163,true,true,true,40.72761607,-73.99598347,1885.1,"232 Mercer St, New York, NY 10012, USA",0.77
1164,true,true,true,40.72739701,-73.99596475,1861.2,"232 Mercer St, New York, NY 10012, USA",0.86
1165,true,true,true,40.72881326,-73.98497103,1987.4,"238 E 10th St, New York, NY 10003, USA",0.34
1166,true,true,true,40.72880193,-73.98497712,1986.1,"238 E 10th St, New York, NY 10003, USA",0.39
1167,true,true,true,40.72785292,-74.00641780,2311.2,"84 King St, New York, NY 10014, USA",0.78
1168,true,true,true,40.72914935,-74.00596417,2405.6,"16-20 Clarkson St, New York, NY 10014, USA",0.31
1169,true,true,true,40.72785623,-74.00645816,2313.6,"84 King St, New York, NY 10014, USA",0.82
1170,false,true,true,40.72883755,-73.99985888,2124.2,"159-161 Bleecker St, New York, NY 10012, USA",0.47
1171,true,true,true,40.72782377,-74.00821548,2403.7,"801 Charlton St, New York, NY 10013, USA",0.87
1172,true,true,true,40.72914318,-74.00593609,2403.7,"16-20 Clarkson St, New York, NY 10014, USA",0.40
1173,true,true,true,40.72857433,-74.00026082,2111.3,"162 Bleecker St, New York, NY 10012, USA",0.59
1174,true,true,true,40.72787781,-74.00820599,2407.8,"801 Charlton St, New York, NY 10013, USA",0.86
1175,true,true,true,40.72798811,-74.00818851,2416.2,"128 King St, New York, NY 10014, USA",0.84
1176,true,true,true,40.72793425,-74.00819631,2412.0,"128 King St, New York, NY 10014, USA",0.87
1177,true,true,true,40.72860690,-73.99571179,1985.4,"17 W 3rd St, New York, NY 10012, USA",0.64
1178,true,true,true,40.72828972,-73.97472951,2275.7,"700 E 14th St, New York, NY 10009, USA",0.72
1179,false,true,true,40.72947248,-73.97429944,2405.5,"700 E 16th St, New York, NY 10009, USA",0.29
1180,true,true,true,40.72826438,-73.97474730,2272.5,"700 E 14th St, New York, NY 10009, USA",0.73
1181,true,true,true,40.72831553,-73.97471209,2278.9,"700 E 14th St, New York, NY 10009, USA",0.73
1182,true,true,true,40.72842231,-74.00995210,2550.1,"532 Washington St, New York, NY 10014, USA",0.79
1183,true,true,true,40.72845681,-74.00994810,2552.8,"532 Washington St, New York, NY 10014, USA",0.79
1184,true,true,true,40.72863184,-73.99576711,1989.3,"17 W 3rd St, New York, NY 10012, USA",0.70
1185,true,true,true,40.72855519,-74.00026834,2109.6,"162 Bleecker St, New York, NY 10012, USA",0.74
1186,true,true,true,40.72906992,-73.99162094,1979.5,"425 Lafayette St, New York, NY 10003, USA",0.54
1187,true,true,true,40.72838995,-74.00995741,2547.7,"532 Washington St, New York, NY 10014, USA",0.83
1188,true,true,true,40.72849298,-74.00993987,2555.3,"532 Washington St, New York, NY 10014, USA",0.80
1189,true,true,true,40.72865880,-73.99582117,1993.4,"17 W 3rd St, New York, NY 10012, USA",0.72
1190,true,true,true,40.72862078,-73.99573955,1987.5,"17 W 3rd St, New York, NY 10012, USA",0.73
1191,true,true,true,40.72864555,-73.99579373,1991.3,"17 W 3rd St, New York, NY 10012, USA",0.75
1192,true,true,true,40.72851909,-74.00595780,2347.9,"245 W Houston St, New York, NY 10014, USA",0.84
1193,true,true,true,40.72853234,-74.00610214,2356.1,"",0.83
1194,true,true,true,40.72866792,-73.99584635,1994.9,"17 W 3rd St, New York, NY 10012, USA",0.77
1195,true,true,true,40.72854338,-74.00622261,2363.1,"189 Varick St, New York, NY 10014, USA",0.86
1196,true,true,true,40.72860509,-74.00824571,2472.3,"299 W Houston St, New York, NY 10014, USA",0.85
1197,true,true,true,40.72853823,-74.00616131,2359.6,"189 Varick St, New York, NY 10014, USA",0.87
1198,true,true,true,40.72870633,-73.99030181,1933.5,"41 Cooper Sq, New York, NY 10003, USA",0.78
1199,true,true,true,40.72864592,-74.00823984,2475.5,"299 W Houston St, New York, NY 10014, USA",0.84
1200,true,true,true,40.72869143,-73.99026675,1931.8,"41 Cooper Sq, New York, NY 10003, USA",0.79
1201,true,true,true,40.72868971,-74.00823518,2479.1,"299 W Houston St, New York, NY 10014, USA",0.83
1202,true,true,true,40.72865071,-74.00824097,2476.0,"299 W Houston St, New York, NY 10014, USA",0.84
1203,true,true,true,40.72873378,-74.00822811,2482.5,"299 W Houston St, New York, NY 10014, USA",0.84
1204,true,true,true,40.72895765,-74.00555013,2368.3,"225-229 Varick St, New York, NY 10014, USA",0.79
1205,true,true,true,40.72925663,-73.99314281,2014.1,"726 Broadway, New York, NY 10003, USA",0.67
1206,true,true,true,40.72927046,-73.99317359,2015.9,"726 Broadway, New York, NY 10003, USA",0.67
1207,true,true,true,40.72895974,-74.00558189,2370.0,"225-229 Varick St, New York, NY 10014, USA",0.82
1208,true,true,true,40.72880305,-73.99603807,2013.6,"40 West 4th Street, New York, NY 10012, USA",0.84
1209,true,true,true,40.72901641,-73.99268158,1982.4,"418 Lafayette St, New York, NY 10003, USA",0.78
1210,true,true,true,40.72903084,-73.99270913,1984.3,"418 Lafayette St, New York, NY 10003, USA",0.79
1211,true,true,true,40.73045393,-74.01012628,2732.1,"",0.32
1212,true,true,true,40.72884930,-73.99612329,2020.4,"40 West 4th Street, New York, NY 10012, USA",0.86
1213,true,true,true,40.72928215,-73.99320192,2017.6,"726 Broadway, New York, NY 10003, USA",0.73
1214,true,true,true,40.72888715,-73.99620402,2026.3,"40 West 4th Street, New York, NY 10012, USA",0.87
1215,true,true,true,40.73044817,-74.01011075,2730.8,"",0.35
1216,true,true,true,40.72893040,-73.99629093,2032.9,"40 West 4th Street, New York, NY 10012, USA",0.87
1217,true,true,true,40.72896483,-73.99638139,2038.7,"40 West 4th Street, New York, NY 10012, USA",0.86
1218,true,true,true,40.72943439,-73.99305142,2032.6,"726 Broadway, New York, NY 10003, USA",0.78
1219,true,true,true,40.72941552,-73.99301183,2030.1,"726 Broadway, New York, NY 10003, USA",0.81
1220,true,true,true,40.72948090,-74.00758987,2515.5,"37 Clarkson St, New York, NY 10014, USA",0.85
1221,true,true,true,40.72947820,-74.00754488,2512.9,"37 Clarkson St, New York, NY 10014, USA",0.85
1222,true,true,true,40.72948525,-74.00763184,2518.0,"37 Clarkson St, New York, NY 10014, USA",0.85
1223,true,true,true,40.72950276,-73.99030497,2022.2,"50 Astor Pl, New York, NY 10003, USA",0.84
1224,true,true,true,40.72952979,-73.99030042,2025.2,"50 Astor Pl, New York, NY 10003, USA",0.85
1225,true,true,true,40.72968953,-73.97928924,2227.1,"520-522 E 14th St, New York, NY 10009, USA",0.79
1226,true,true,true,40.73044447,-74.01005723,2727.6,"",0.60
1227,true,true,true,40.72967675,-73.97925827,2226.8,"526 E 14th St, New York, NY 10009, USA",0.81
1228,true,true,true,40.72987694,-73.98812753,2068.3,"26 Stuyvesant St, New York, NY 10003, USA",0.76
1229,true,true,true,40.73044896,-74.01010723,2730.7,"",0.62
1230,true,true,true,40.73044742,-74.01008022,2729.1,"",0.63
1231,true,true,true,40.72983080,-73.97960911,2231.0,"512 E 14th St, New York, NY 10009, USA",0.83
1232,true,true,true,40.73020198,-74.00730211,2566.3,"101 Leroy St, New York, NY 10014, USA",0.78
1233,true,true,true,40.72979247,-73.97952966,2229.7,"510 E 14th St, New York, NY 10009, USA",0.87
1234,true,true,true,40.72982692,-73.97960891,2230.6,"512 E 14th St, New York, NY 10009, USA",0.87
1235,true,true,true,40.73038206,-73.99578501,2178.7,"100 Washington Square E, New York, NY 10003, USA",0.72
1236,true,true,true,40.73020436,-74.00795976,2598.8,"120-128 Leroy St, New York, NY 10014, USA",0.83
1237,true,true,true,40.73043298,-73.99574512,2183.5,"100 Washington Square E, New York, NY 10003, USA",0.72
1238,true,true,true,40.73007461,-73.99041097,2086.0,"51 4th Ave, New York, NY 10003, USA",0.85
1239,true,true,true,40.73023003,-74.00729530,2568.5,"101 Leroy St, New York, NY 10014, USA",0.83
1240,true,true,true,40.73011814,-73.99040156,2090.8,"51 4th Ave, New York, NY 10003, USA",0.83
1241,true,true,true,40.73023122,-74.00795773,2601.1,"120-128 Leroy St, New York, NY 10014, USA",0.83
1242,true,true,true,40.73097638,-73.99266661,2199.0,"69 E 9th St, New York, NY 10003, USA",0.56
1243,true,true,true,40.73040756,-73.99576427,2181.1,"100 Washington Square E, New York, NY 10003, USA",0.78
1244,true,true,true,40.73046373,-73.99571665,2186.2,"100 Washington Square E, New York, NY 10003, USA",0.78
1245,false,true,true,40.73183951,-73.99103436,2284.2,"63 E 10th St, New York, NY 10003, USA",0.30
1246,true,true,true,40.73048868,-73.99569293,2188.5,"100 Washington Square E, New York, NY 10003, USA",0.82
1247,true,true,true,40.73095918,-73.99464394,2221.6,"260 Greene St, New York, NY 10003, USA",0.67
1248,true,true,true,40.73201945,-74.00213913,2526.0,"12 Jones St, New York, NY 10014, USA",0.31
1249,true,true,true,40.73091852,-73.99166665,2185.0,"770 Broadway, New York, NY 10003, USA",0.69
1250,true,true,true,40.73097992,-73.99462662,2223.6,"5 University Pl, New York, NY 10003, USA",0.70
1251,true,true,true,40.73093834,-73.99466060,2219.6,"260 Greene St, New York, NY 10003, USA",0.73
1252,true,true,true,40.73079959,-74.00988128,2749.4,"",0.81
1253,true,true,true,40.73063578,-73.99312521,2166.0,"60 E 8th St, New York, NY 10003, USA",0.84
1254,true,true,true,40.73088222,-74.00776182,2650.6,"90 Morton St, New York, NY 10014, USA",0.79
1255,true,true,true,40.73079620,-74.00983602,2746.7,"",0.83
1256,true,true,true,40.73065279,-73.99315884,2168.2,"60 E 8th St, New York, NY 10003, USA",0.85
1257,true,true,true,40.73088005,-74.00772980,2648.8,"90 Morton St, New York, NY 10014, USA",0.82
1258,true,true,true,40.73089915,-73.99162596,2182.6,"770 Broadway, New York, NY 10003, USA",0.79
1259,true,true,true,40.73119442,-73.98462539,2252.9,"300 E 13th St, New York, NY 10003, USA",0.67
1260,true,true,true,40.73098315,-73.99181820,2193.1,"760 Broadway, New York, NY 10003, USA",0.78
1261,true,true,true,40.73093529,-73.99170363,2187.0,"760 Broadway, New York, NY 10003, USA",0.81
1262,true,true,true,40.73095124,-73.99174142,2189.1,"760 Broadway, New York, NY 10003, USA",0.83
1263,true,true,true,40.73096627,-73.99177992,2191.0,"760 Broadway, New York, NY 10003, USA",0.83
1264,true,true,true,40.73117470,-73.98458651,2251.4,"300 E 13th St, New York, NY 10003, USA",0.75
1265,true,true,true,40.73222556,-73.99193156,2331.7,"787-789 Broadway, New York, NY 10003, USA",0.40
1266,true,true,true,40.73121511,-73.98467215,2254.4,"300 E 13th St, New York, NY 10003, USA",0.80
1267,true,true,true,40.73124532,-73.98471370,2257.1,"300 E 13th St, New York, NY 10003, USA",0.79
1268,true,true,true,40.73222896,-73.99194883,2332.2,"787-789 Broadway, New York, NY 10003, USA",0.46
1269,true,true,true,40.73117121,-73.98451679,2252.2,"300 E 13th St, New York, NY 10003, USA",0.82
1270,true,true,true,40.73223767,-73.99195029,2333.2,"787-789 Broadway, New York, NY 10003, USA",0.49
1271,true,false,true,40.73227607,-73.96135452,3345.9,"21 India St, Brooklyn, NY 11222, USA",0.48
1272,true,true,true,40.73265964,-74.00235770,2598.5,"11 Barrow St, New York, NY 10014, USA",0.43
1273,true,true,true,40.73265121,-74.00238189,2598.5,"11 Barrow St, New York, NY 10014, USA",0.47
1274,true,true,true,40.73221722,-73.99190653,2330.6,"787-789 Broadway, New York, NY 10003, USA",0.62
1275,true,false,true,40.73225095,-73.96135266,3344.1,"21 India St, Brooklyn, NY 11222, USA",0.57
1276,true,true,true,40.73182310,-73.99290463,2294.9,"47 E 9th St, New York, NY 10003, USA",0.79
1277,true,true,true,40.73251963,-73.99575029,2410.2,"8 E 9th St, New York, NY 10003, USA",0.54
1278,true,true,true,40.73222893,-73.99192615,2332.1,"787-789 Broadway, New York, NY 10003, USA",0.64
1279,true,true,true,40.73252945,-73.99577500,2411.7,"19 5th Ave, New York, NY 10003, USA",0.56
1280,true,true,true,40.73184551,-73.99288998,2297.3,"47 E 9th St, New York, NY 10003, USA",0.80
1281,true,true,true,40.73224333,-73.99197042,2333.9,"53 E 10th St, New York, NY 10003, USA",0.65
1282,true,true,true,40.73188315,-73.98439996,2331.9,"314 E 14th St, New York, NY 10003, USA",0.79
1283,true,true,true,40.73275364,-73.98945697,2383.8,"",0.50
1284,true,true,true,40.73185297,-73.98441966,2328.2,"314 E 14th St, New York, NY 10003, USA",0.81
1285,true,true,true,40.73191265,-73.98437732,2335.4,"314 E 14th St, New York, NY 10003, USA",0.83
1286,true,true,true,40.73214683,-73.99484555,2354.7,"20 E 9th St, New York, NY 10003, USA",0.79
1287,true,true,true,40.73211900,-73.99486304,2351.9,"20 E 9th St, New York, NY 10003, USA",0.82
1288,true,true,true,40.73322408,-73.98235376,2515.9,"10-47 N D Perlman Pl, New York, NY 10003, USA",0.44
1289,true,true,true,40.73290794,-74.00115433,2584.5,"115 Washington Pl, New York, NY 10014, USA",0.60
1290,true,true,true,40.73248459,-73.99172596,2359.2,"80 E 11th St, New York, NY 10003, USA",0.79
1291,true,true,true,40.73249744,-73.99175632,2360.8,"80 E 11th St, New York, NY 10003, USA",0.79
1292,true,true,true,40.73283180,-73.98331331,2454.3,"1 Nathan D Perlman Pl, New York, NY 10003, USA",0.67
1293,true,true,true,40.73285188,-73.98329552,2456.9,"1 Nathan D Perlman Pl, New York, NY 10003, USA",0.69
1294,true,true,true,40.73285632,-73.98337233,2455.9,"1 Nathan D Perlman Pl, New York, NY 10003, USA",0.74
1295,true,true,true,40.73287803,-73.98335923,2458.5,"1 Nathan D Perlman Pl, New York, NY 10003, USA",0.75
1296,false,true,true,40.73440992,-74.00088256,2732.6,"148 W 10th St, New York, NY 10014, USA",0.27
1297,true,true,true,40.73355720,-73.99031026,2473.4,"76 E 13th St, New York, NY 10003, USA",0.61
1298,true,true,true,40.73337825,-73.98194064,2541.4,"395 E 16th St, New York, NY 10003, USA",0.66
1299,true,true,true,40.73351453,-73.99032122,2468.7,"76 E 13th St, New York, NY 10003, USA",0.66
1300,true,true,true,40.73345061,-73.98201256,2547.6,"10-47 N D Perlman Pl, New York, NY 10003, USA",0.66
1301,true,true,true,40.73383445,-73.99483961,2539.6,"41 5th Ave, New York, NY 10003, USA",0.58
1302,false,true,true,40.73466767,-73.99370945,2617.4,"7 E 12th St, New York, NY 10003, USA",0.28
1303,true,true,true,40.73336414,-73.98194086,2539.9,"395 E 16th St, New York, NY 10003, USA",0.75
1304,true,true,true,40.73349558,-73.99032566,2466.6,"76 E 13th St, New York, NY 10003, USA",0.73
1305,true,true,true,40.73322147,-73.99027813,2436.0,"126 4th Ave, New York, NY 10003, USA",0.83
1306,true,true,true,40.73353994,-73.99031400,2471.5,"76 E 13th St, New York, NY 10003, USA",0.72
1307,true,true,true,40.73464919,-73.99372595,2615.6,"7 E 12th St, New York, NY 10003, USA",0.33
1308,true,true,true,40.73326494,-73.99154368,2444.9,"48 E 12th St, New York, NY 10003, USA",0.83
1309,true,true,true,40.73327099,-73.99157460,2445.7,"48 E 12th St, New York, NY 10003, USA",0.82
1310,true,true,true,40.73339299,-73.98191704,2543.5,"395 E 16th St, New York, NY 10003, USA",0.77
1311,true,true,true,40.73341618,-73.98203210,2543.5,"10-47 N D Perlman Pl, New York, NY 10003, USA",0.77
1312,true,true,true,40.73455936,-73.97533869,2858.5,"",0.36
1313,true,true,true,40.73339884,-73.98191619,2544.2,"395 E 16th St, New York, NY 10003, USA",0.79
1314,true,true,true,40.73447792,-73.99107170,2577.8,"849 Broadway, New York, NY 10003, USA",0.46
1315,true,true,true,40.73346373,-73.98286090,2531.5,"",0.80
1316,true,true,true,40.73343557,-73.98288156,2528.1,"",0.82
1317,false,true,true,40.73409249,-73.99549472,2577.7,"2 W 11th St, New York, NY 10011, USA",0.62
1318,true,true,true,40.73354753,-73.98280256,2541.7,"10-47 N D Perlman Pl, New York, NY 10003, USA",0.79
1319,true,true,true,40.73351718,-73.98282361,2538.0,"",0.81
1320,true,true,true,40.73374360,-73.98127659,2595.7,"307 1st Ave., New York, NY 10003, USA",0.81
1321,true,true,true,40.73460424,-73.99104029,2591.7,"50 E 14th St, New York, NY 10003, USA",0.54
1322,true,true,true,40.73460935,-73.99152376,2594.2,"44-48 E 14th St, New York, NY 10003, USA",0.59
1323,true,true,true,40.73400809,-73.98761731,2530.1,"121 E 14th St, New York, NY 10003, USA",0.81
1324,true,true,true,40.73405926,-73.98744518,2536.8,"121 E 14th St, New York, NY 10003, USA",0.83
1325,true,true,true,40.73544792,-73.97996791,2809.1,"351 1st Ave., New York, NY 10010, USA",0.35
1326,true,true,true,40.73407156,-73.98777589,2536.2,"121 E 14th St, New York, NY 10003, USA",0.87
1327,true,true,true,40.73429083,-73.99113959,2557.2,"849 Broadway, New York, NY 10003, USA",0.82
1328,true,true,true,40.73411798,-73.98759377,2542.4,"121 E 14th St, New York, NY 10003, USA",0.87
1329,true,true,true,40.73457976,-73.99144932,2590.6,"44-48 E 14th St, New York, NY 10003, USA",0.73
1330,true,true,true,40.73459004,-73.99147536,2591.9,"44-48 E 14th St, New York, NY 10003, USA",0.73
1331,true,true,true,40.73416285,-73.98769856,2546.7,"146 E 15th St, New York, NY 10003, USA",0.87
1332,true,true,true,40.73458771,-73.99147416,2591.6,"44-48 E 14th St, New York, NY 10003, USA",0.74
1333,true,true,true,40.73485037,-73.99616574,2671.4,"35 W 11th St, New York, NY 10011, USA",0.66
1334,true,true,true,40.73462375,-73.99155442,2596.0,"44-48 E 14th St, New York, NY 10003, USA",0.75
1335,true,true,true,40.73519415,-73.99207041,2662.1,"32/30 E 14th St, New York, NY 10003, USA",0.55
1336,true,true,true,40.73452273,-73.98299431,2643.9,"304 2nd Ave, New York, NY 10003, USA",0.79
1337,true,true,true,40.73438108,-73.99048510,2565.4,"56 E 14th St, New York, NY 10003, USA",0.86
1338,true,true,true,40.73434950,-73.99050867,2562.0,"52 E 14th St, New York, NY 10003, USA",0.87
1339,true,true,true,40.73554040,-73.99490557,2727.9,"6 W 13th St, New York, NY 10011, USA",0.47
1340,true,true,true,40.73457795,-73.99144791,2590.4,"44-48 E 14th St, New York, NY 10003, USA",0.81
1341,true,true,true,40.73450581,-73.98295301,2642.8,"302 2nd Ave, New York, NY 10003, USA",0.82
1342,true,true,true,40.73489901,-74.00044381,2771.6,"23-33 Greenwich Ave, New York, NY 10014, USA",0.74
1343,true,true,true,40.73466493,-73.98678768,2608.9,"146 E 16th St, New York, NY 10003, USA",0.81
1344,true,true,true,40.73500381,-73.98387456,2681.3,"",0.69
1345,true,true,true,40.73453620,-73.98303033,2644.7,"304 2nd Ave, New York, NY 10003, USA",0.86
1346,true,true,true,40.73613733,-73.99457709,2789.4,"10 W 14th St, New York, NY 10011, USA",0.31
1347,true,true,true,40.73464818,-73.99145801,2598.2,"44-48 E 14th St, New York, NY 10003, USA",0.85
1348,true,true,true,40.73509319,-73.99379685,2665.4,"2 E 13th St, New York, NY 10003, USA",0.71
1349,true,true,true,40.73467882,-73.99143814,2601.6,"44-48 E 14th St, New York, NY 10003, USA",0.87
1350,true,true,true,40.73498973,-73.98388204,2679.7,"",0.76
1351,true,true,true,40.73520443,-73.99206620,2663.3,"32/30 E 14th St, New York, NY 10003, USA",0.71
1352,true,true,true,40.73501031,-73.98640121,2650.5,"166 3rd Ave, New York, NY 10003, USA",0.80
1353,true,true,true,40.73499123,-73.98638139,2648.6,"144e E 17th St, New York, NY 10003, USA",0.81
1354,true,true,true,40.73533097,-74.00892088,3119.4,"356 W 11th St, New York, NY 10014, USA",0.77
1355,true,true,true,40.73552935,-73.99487458,2726.3,"6 W 13th St, New York, NY 10011, USA",0.67
1356,true,true,true,40.73562038,-73.99722853,2774.2,"74 W 12th St, New York, NY 10011, USA",0.64
1357,true,true,true,40.73532674,-74.00895269,3120.4,"356 W 11th St, New York, NY 10014, USA",0.78
1358,true,true,true,40.73575505,-73.99548855,2759.6,"22 W 13th St, New York, NY 10011, USA",0.65
1359,true,true,true,40.73638317,-73.98732517,2795.5,"57 E 18th St, New York, NY 10003, USA",0.45
1360,true,true,true,40.73562217,-73.99359213,2721.7,"2 E 14th St, New York, NY 10003, USA",0.73
1361,true,true,true,40.73639862,-73.98731968,2797.3,"57 E 18th St, New York, NY 10003, USA",0.45
1362,true,true,true,40.73558403,-73.99725434,2770.8,"74 W 12th St, New York, NY 10011, USA",0.77
1363,true,true,true,40.73639101,-73.99893218,2892.8,"",0.48
1364,true,true,true,40.73545454,-74.00145370,2858.3,"",0.83
1365,true,true,true,40.73575185,-73.99547716,2759.1,"22 W 13th St, New York, NY 10011, USA",0.72
1366,true,true,true,40.73559342,-73.99361226,2718.7,"63 5th Ave, New York, NY 10003, USA",0.78
1367,true,true,true,40.73565033,-73.99357259,2724.6,"65 5th Ave, New York, NY 10003, USA",0.79
1368,true,true,true,40.73574883,-73.99548753,2758.9,"22 W 13th St, New York, NY 10011, USA",0.79
1369,true,true,true,40.73574602,-73.99547576,2758.4,"22 W 13th St, New York, NY 10011, USA",0.82
1370,true,true,true,40.73592538,-73.99255493,2746.5,"7e W 14th St, New York, NY 10003, USA",0.75
1371,true,true,true,40.73586538,-73.98482249,2762.3,"",0.77
1372,true,true,true,40.73590991,-73.99252089,2744.5,"",0.76
1373,true,true,true,40.73613557,-73.99230789,2768.1,"",0.70
1374,true,true,true,40.73611448,-73.99232138,2765.9,"",0.71
1375,true,true,true,40.73593298,-73.98281713,2800.4,"",0.76
1376,false,true,true,40.73716835,-73.97296115,3207.3,"",0.31
1377,true,true,true,40.73591186,-73.98283208,2797.9,"",0.80
1378,true,true,true,40.73589534,-73.98480039,2765.9,"",0.81
1379,true,true,true,40.73651819,-73.99380634,2822.9,"",0.62
1380,false,true,true,40.73734068,-73.97702934,3088.6,"",0.30
1381,true,true,true,40.73613268,-73.98862928,2761.6,"",0.81
1382,true,true,true,40.73712093,-73.97952323,2998.2,"",0.44
1383,true,true,true,40.73651795,-73.99379882,2822.8,"",0.69
1384,true,true,true,40.73629796,-73.98683321,2789.5,"",0.78
1385,true,true,true,40.73631074,-73.98686426,2790.7,"",0.78
1386,true,true,true,40.73652523,-73.99805966,2888.6,"",0.77
1387,true,true,true,40.73648731,-73.99381975,2819.6,"",0.78
1388,true,true,true,40.73665063,-73.98851612,2819.6,"",0.71
1389,true,true,true,40.73649771,-73.99807737,2885.9,"",0.80
1390,true,true,true,40.73667449,-73.98850217,2822.3,"",0.72
1391,true,true,true,40.73710694,-73.97948799,2997.5,"",0.57
1392,true,true,true,40.73664562,-73.99430030,2842.2,"",0.76
1393,true,true,true,40.73648226,-73.98390089,2842.8,"",0.80
1394,true,true,true,40.73658778,-73.99655613,2867.5,"",0.79
1395,true,true,true,40.73660922,-73.99660734,2870.7,"",0.78
1396,true,true,true,40.73647048,-73.98386884,2842.0,"",0.81
1397,true,true,true,40.73711440,-73.97950874,2997.8,"",0.60
1398,true,true,true,40.73663381,-73.99427265,2840.6,"",0.83
1399,true,true,true,40.73668297,-73.98312089,2877.0,"",0.80
1400,true,true,true,40.73665328,-73.98314149,2873.4,"",0.81
1401,true,true,true,40.73668936,-73.99228123,2829.4,"",0.82
1402,true,true,true,40.73671280,-73.98309954,2880.6,"",0.81
1403,true,true,true,40.73781630,-73.98891832,2948.2,"",0.43
1404,true,true,true,40.73664219,-73.99363023,2834.9,"",0.86
1405,true,true,true,40.73687832,-74.00053277,2983.2,"",0.81
1406,true,true,true,40.73820179,-73.97746753,3166.3,"",0.30
1407,true,true,true,40.73713027,-73.97954664,2998.6,"",0.71
1408,true,true,true,40.73691102,-74.00050950,2986.1,"",0.83
1409,true,true,true,40.73836120,-73.99223014,3014.8,"",0.30
1410,true,true,true,40.73814631,-73.98311750,3036.9,"",0.37
1411,true,true,true,40.73814884,-73.98967700,2984.2,"",0.39
1412,true,true,true,40.73762793,-73.98278186,2985.7,"",0.60
1413,true,true,true,40.73736748,-73.99599090,2943.8,"",0.73
1414,true,true,true,40.73768719,-74.00099994,3081.0,"",0.66
1415,true,true,true,40.73734175,-73.99601009,2941.2,"",0.79
1416,true,true,true,40.73732370,-73.98936256,2892.6,"",0.80
1417,true,true,true,40.73778400,-73.99848813,3033.3,"",0.66
1418,true,true,true,40.73827337,-73.98835054,3000.6,"",0.47
1419,true,true,true,40.73733744,-73.98939116,2894.1,"",0.82
1420,true,true,true,40.73767063,-74.00095514,3078.1,"",0.73
1421,true,true,true,40.73728167,-73.98782819,2892.5,"",0.84
1422,true,true,true,40.73806240,-73.99971484,3089.7,"",0.59
1423,true,true,true,40.73724837,-73.98785339,2888.7,"",0.85
1424,true,true,true,40.73767935,-74.00097964,3079.6,"",0.73
1425,true,true,true,40.73871888,-74.00854378,3433.0,"",0.38
1426,true,true,true,40.73808741,-73.99972993,3092.7,"",0.59
1427,true,true,true,40.73813624,-73.98964644,2982.8,"",0.58
1428,true,true,true,40.73769639,-74.00102448,3082.6,"",0.79
1429,true,true,true,40.73892328,-73.99039220,3070.8,"",0.33
1430,true,true,true,40.73779254,-73.99850930,3034.6,"",0.76
1431,true,true,true,40.73877008,-73.98719606,3061.3,"",0.38
1432,true,true,true,40.73777661,-73.98348081,2990.9,"",0.74
1433,true,true,true,40.73778923,-73.98350984,2991.8,"",0.76
1434,true,true,true,40.73765850,-73.98488137,2959.0,"",0.82
1435,true,true,true,40.73815318,-73.98415463,3022.6,"",0.67
1436,true,true,true,40.73787078,-73.99307409,2966.1,"",0.81
1437,true,true,true,40.73789210,-73.99306012,2968.3,"",0.81
1438,true,true,true,40.73814745,-73.98847862,2986.2,"",0.72
1439,true,true,true,40.73780170,-73.98886750,2946.7,"",0.85
1440,true,true,true,40.73814059,-73.98845244,2985.5,"",0.74
1441,true,true,true,40.73781775,-73.98890694,2948.3,"",0.86
1442,true,true,true,40.73815541,-73.98311438,3037.9,"",0.73
1443,true,true,true,40.73785789,-73.98884758,2952.9,"",0.85
1444,true,true,true,40.73890455,-73.99039480,3068.7,"",0.48
1445,true,true,true,40.73814704,-73.98845189,2986.2,"",0.75
1446,true,true,true,40.73944270,-73.99483256,3156.8,"",0.30
1447,true,true,true,40.73906375,-73.97446299,3346.7,"",0.40
1448,true,true,true,40.73817515,-73.98414169,3025.2,"",0.74
1449,true,true,true,40.73912524,-73.97514893,3331.1,"",0.38
1450,true,true,true,40.73914167,-73.97513697,3333.2,"",0.38
1451,true,true,true,40.73833710,-73.99363347,3022.4,"",0.72
